Domain,Number of DNS requests,Missed DNS requests missed,Number of Packets,Number of Bytes,Estimated Packets,Estimated Bytes
lib-orange-prod3.princeton.edu,21,0,0,0,0.0,0.0
lib-solr-staging1.princeton.edu,24,0,0,0,0.0,0.0
geoserver-staging1.princeton.edu,24,0,0,0,0.0,0.0
slavery-staging1.princeton.edu,19,0,0,0,0.0,0.0
library-staging1.princeton.edu,24,0,0,0,0.0,0.0
lib-aspace-prod1.princeton.edu,21,0,0,0,0.0,0.0
bibdata-staging1.princeton.edu,24,0,0,0,0.0,0.0
us.edge.rms.si.riotgames.com,2,0,41,2226,41.0,2226.0
spring-chicken-ag.twitter.com,1,0,0,0,0.0,0.0
cme-linus-asfom-squared-c5-8-a-088-asfom-admin.wbx2.com,1,0,0,0,0.0,0.0
cme-linuscmewnrtwnrt-034-wnrt-public.wbx2.com,1,0,0,0,0.0,0.0
cme-linuscmeabra-046-abra-public.wbx2.com,1,0,0,0,0.0,0.0
cme-linuscmesquaredwdfw2-208-wdfw2-public.wbx2.com,1,0,0,0,0.0,0.0
cme-linuscmewams2wams2-179-wams2-public.wbx2.com,1,0,0,0,0.0,0.0
cme-linuscmewnrtwnrt-021-wnrt-public.wbx2.com,1,0,0,0,0.0,0.0
cme-linuscmewams2wams2-027-wams2-public.wbx2.com,1,0,0,0,0.0,0.0
cme-linus-asfom-squared-c5-8-a-122-asfom-admin.wbx2.com,1,0,0,0,0.0,0.0
cme-linuscmeabra-022-abra-public.wbx2.com,1,0,0,0,0.0,0.0
cme-linuscmewdfw2wdfw2-302-wdfw2-public.wbx2.com,1,0,0,0,0.0,0.0
cme-linuscmewsydwsyd-101-wsyd-public.wbx2.com,1,0,0,0,0.0,0.0
cme-linuscmewlhrwlhr-563-wlhr-public.wbx2.com,1,0,0,0,0.0,0.0
cme-linuscmesquaredwlhr-116-wlhr-public.wbx2.com,1,0,0,0,0.0,0.0
cme-linuscmewsjc2wsjc2-864-wsjc2-public.wbx2.com,1,0,0,0,0.0,0.0
cme-linuscmewsgpwsgp-044-wsgp-public.wbx2.com,1,0,0,0,0.0,0.0
cme-linuscmewsjc2wsjc2-569-wsjc2-public.wbx2.com,1,0,0,0,0.0,0.0
1.courier-sandbox-push-apple.com.akadns.net,179,0,0,0,0.0,0.0
pas.geo.si.riotgames.com,1,0,13,714,13.0,714.0
master-7rqtwti-a56bhmstpue2c.us-2.platformsh.site,15,0,0,0,0.0,0.0
1.outbound3.em.boscovs.com,4,0,74,4868,74.0,4868.0
50-77-122-250-static.hfc.comcastbusiness.net,4,0,0,0,0.0,0.0
acs.manuscriptcentral.com,18,0,0,0,0.0,0.0
freemx3.sinamail.sina.com.cn,8,0,0,0,0.0,0.0
wmich-edu.mail.protection.outlook.com,2,0,0,0,0.0,0.0
production1-core-lighthous-ec78-951202178.us-east-1.elb.amazonaws.com,8,0,0,0,0.0,0.0
essesx202v-netmgt.Princeton.EDU,4,0,0,0,0.0,0.0
lol.secure.dyn.riotcdn.net,11,0,503,27378,503.0,27378.0
bacon.secure.dyn.riotcdn.net,1,0,2,132,2.0,132.0
mail-eopbgr690106.outbound.protection.outlook.com,6,0,0,0,0.0,0.0
wagunresponsibility.org,14,0,0,0,0.0,0.0
mta-dock-front-28.bluestatedigital.com,10,0,49,3234,49.0,3234.0
playerpreferences.riotgames.com,4,0,65,3666,65.0,3666.0
654ce0f371bccbbc11e481fbc90da100.safeframe.googlesyndication.com,1,0,0,0,0.0,0.0
a784d5077e3aa13eef4c4995388593b5f.profile.sfo5-c3.cloudfront.net,1,0,15,986,15.0,986.0
90bb4f7079e5a4955c32ab9bf110a414.safeframe.googlesyndication.com,1,0,0,0,0.0,0.0
puqa06.zeta.adtest.Princeton.EDU,5,0,0,0,0.0,0.0
census.us-east-1.nielsencollections.com,14,0,0,0,0.0,0.0
ss-prod-ue1-notif-35.aws.adobess.com,80,0,0,0,0.0,0.0
m-9801s3.ll.dash.row.aiv-cdn.net,14,0,557170,36775568,557170.0,36775568.0
phy-pcts410.pu.win.princeton.edu,12,0,0,0,0.0,0.0
ssl-google-analytics.l.google.com,73,0,24,1608,24.0,1608.0
prod-ash-beacon-1960876484.us-east-1.elb.amazonaws.com,25,0,18,1184,18.0,1184.0
eyeinthesky-infranet1.Princeton.EDU,5,0,0,0,0.0,0.0
ssp-ats-us-east-1.one-mobile-prod.aws.oath.cloud,4,0,0,0,0.0,0.0
cpe-66-108-165-215.nyc.res.rr.com,11,0,0,0,0.0,0.0
ss-prod-ue1-notif-53.aws.adobess.com,38,0,0,0,0.0,0.0
mx-aol.mail.gm0.yahoodns.net,107,0,975,64638,975.0,64638.0
p45-imap.mail.me.com.akadns.net,2,0,0,0,0.0,0.0
tag.idsync.analytics.yahoo.com,15,0,16,876,16.0,876.0
7.99.133.45.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,388,0,0,0,0.0,0.0
prov.samsungcloudsolution.com,2,0,32,2176,32.0,2176.0
array612.prod.do.dsp.mp.microsoft.com,7,0,0,0,0.0,0.0
content.dellsupportcenter.com,51,0,122,6720,122.0,6720.0
azwcus1-client-s.gateway.messenger.live.com,281,0,187,10386,187.0,10386.0
static-55-199-87-188.ipcom.comunitel.net,6,0,0,0,0.0,0.0
eissql203w-netmgt.Princeton.EDU,4,0,0,0,0.0,0.0
service.idsync.analytics.yahoo.com,41,0,29,1778,29.0,1778.0
lightwave-lab-janus.ee.princeton.edu,34,0,0,0,0.0,0.0
essesx215v-netmgt.Princeton.EDU,4,0,0,0,0.0,0.0
lib-mudd-staging1.princeton.edu,21,0,0,0,0.0,0.0
library-solr-prod1.princeton.edu,24,0,0,0,0.0,0.0
lib-jobs-staging1.princeton.edu,20,0,0,0,0.0,0.0
lib-elixir-test1.princeton.edu,20,0,0,0,0.0,0.0
e4805.a.akamaiedge.net.0.1.cn.akamaiedge.net,103,0,0,0,0.0,0.0
orangasliproject.slack.com,2,0,0,0,0.0,0.0
roxdb01qa-netmgt.Princeton.EDU,4,0,0,0,0.0,0.0
ss-prod-ue1-notif-22.aws.adobess.com,43,0,0,0,0.0,0.0
connectivity-check.ubuntu.com,466,0,194,13108,194.0,13108.0
ca.minus80monitoring.com,138,0,54,3612,54.0,3612.0
znb4s5e6xggsi8e7b-proquest.siteintercept.qualtrics.com,4,0,0,0,0.0,0.0
device-metrics-us-2.amazon.com,22,0,576,31316,576.0,31316.0
skypedataprdcoleus04.cloudapp.net,1,0,0,0,0.0,0.0
prodlb.siteintercept.qualtrics.com.cdn.cloudflare.net,18,0,0,0,0.0,0.0
skypedataprdcolneu04.cloudapp.net,2,0,9,602,9.0,602.0
digital-delivery.com,12,0,0,0,0.0,0.0
geo.prod.do.dsp.mp.microsoft.com,47,0,80,4440,80.0,4440.0
lb.reverse-proxy.prod-cattle.stable.spin.nersc.org,168,0,0,0,0.0,0.0
otnprd9.samsungcloudsolution.net,2,0,6,360,6.0,360.0
capture.condenastdigital.com,41,0,166,9508,166.0,9508.0
kv601.prod.do.dsp.mp.microsoft.com,30,0,416,22896,416.0,22896.0
p-c2-api-new-1027900840.us-east-1.elb.amazonaws.com,14,0,0,0,0.0,0.0
r3---sn-ab5szn7s.gvt1.com,10,0,332,17940,332.0,17940.0
r3---sn-ab5l6nzd.gvt1.com,14,0,36,2236,36.0,2236.0
westus.notifications.teams.microsoft.com,88,0,0,0,0.0,0.0
nam05.dataservice.protection.outlook.com,4,0,0,0,0.0,0.0
1.bose.pool.ntp.org,26,0,0,0,0.0,0.0
cleanchoiceenergy.com,8,0,0,0,0.0,0.0
s.gycs.b.yahoodns.net,27,0,0,0,0.0,0.0
public-prod-dspcookiematching.dmxleo.com,22,0,33,2194,33.0,2194.0
cp601.prod.do.dsp.mp.microsoft.com,25,0,76,4164,76.0,4164.0
heads4-ak-spotify-com.akamaized.net,9,0,113,6222,113.0,6222.0
services.prod.sdfe.sciencedirect.com,5,0,0,0,0.0,0.0
thesalvationarmy.demdex.net,4,0,0,0,0.0,0.0
72.132.167.60.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,1603,0,0,0,0.0,0.0
r6---sn-ab5szn7r.googlevideo.com,5,0,6970,292740,6970.0,292740.0
ac324a4b91ea113abd552af725507cb8.fp.measure.office.com,2,0,0,0,0.0,0.0
zg4rltrs90.execute-api.us-east-1.amazonaws.com,2,0,0,0,0.0,0.0
static-entertainment-eus-s-msn-com.akamaized.net,24,0,178,11772,178.0,11772.0
csm.va.us.criteo.net,49,0,144,9288,144.0,9288.0
a27-208.smtp-out.us-west-2.amazonses.com,1,0,0,0,0.0,0.0
sdfestaticassets-us-east-1.sciencedirectassets.com,21,0,237,12834,237.0,12834.0
ads.scorecardresearch.com,22,0,32,1880,32.0,1880.0
mail.yourcommunitybulletins.com,3,0,0,0,0.0,0.0
r-a6nev83iadreport.wc.yahoodns.net,1,0,0,0,0.0,0.0
r-bwijlwgeczreport.wc.yahoodns.net,1,0,0,0,0.0,0.0
r-cibzm7unzpreport.wc.yahoodns.net,1,0,0,0,0.0,0.0
pdf.sciencedirectassets.com,12,0,0,0,0.0,0.0
otnprd10.samsungcloudsolution.net,2,0,6,360,6.0,360.0
pdf.sciencedirectassets.com.cdn.cloudflare.net,6,0,0,0,0.0,0.0
mediaserver-cont-dc6-2-v4v6.pandora.com,10,0,0,0,0.0,0.0
95.15.67.45.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,11,0,0,0,0.0,0.0
play.hbonow.com.c.footprint.net,18,0,0,0,0.0,0.0
fc465d2a474ead6745f6-e5ad950a24ba0c7c880e1eee3807453f.ssl.cf2.rackcdn.com,176,0,0,0,0.0,0.0
img-prod-cms-rt-microsoft-com.akamaized.net,36,0,2516,135948,2516.0,135948.0
mip.api.mcafeewebadvisor.com,29,0,0,0,0.0,0.0
passwordsleakcheck-pa.googleapis.com,48,0,68,2856,68.0,2856.0
monorail-production-web-tier2-central.shopifycloud.com,3,0,0,0,0.0,0.0
1577.global.siteimproveanalytics.io,20,0,0,0,0.0,0.0
dualstack.shopify.map.fastly.net,5,0,0,0,0.0,0.0
webadvisorc.rest.gti.mcafee.com,51,0,104,5904,104.0,5904.0
lightwave-lab-cassander.ee.princeton.edu,31,0,0,0,0.0,0.0
static.cloudflareinsights.com,21,0,41,2334,41.0,2334.0
76.36.220.37.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,21,0,0,0,0.0,0.0
p25-buy.itunes-apple.com.akadns.net,2,0,85,4638,85.0,4638.0
ss-prod-ue1-notif-8.aws.adobess.com,57,0,0,0,0.0,0.0
trekkie-nginx-web-trekkie-nginx-tier2.shopifycloud.com,2,0,0,0,0.0,0.0
cdn-gae-ssl-default.akamaized.net,7,0,0,0,0.0,0.0
232.67.208.35.bc.googleusercontent.com,34,0,0,0,0.0,0.0
ping-dot-acp-magento.appspot.com,6,0,0,0,0.0,0.0
82.162.44.96.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,30,0,0,0,0.0,0.0
ss-prod-ue1-notif-15.aws.adobess.com,24,0,0,0,0.0,0.0
atsv2-fp-shed.wg1.b.yahoo.com,19,0,0,0,0.0,0.0
cdn.jsdelivr.net.cdn.cloudflare.net,20,0,0,0,0.0,0.0
p12-keyvalueservice.icloud.com,19,0,30,1996,30.0,1996.0
p51-keyvalueservice.icloud.com,10,0,58,3864,58.0,3864.0
d.la3-c2-ph2.salesforceliveagent.com,36,0,0,0,0.0,0.0
www.princeton.edu.cdn.cloudflare.net,76,0,0,0,0.0,0.0
i2-wtmcuvniepuudvbercofcmvqhrexao.init.cedexis-radar.net,1,0,0,0,0.0,0.0
p57-keyvalueservice.icloud.com,14,0,55,3654,55.0,3654.0
fireoscaptiveportal.com,23,0,211,12594,211.0,12594.0
prodnet11859-11860edgea0000.sharepointonline.com.akadns.net,157,0,1178,65112,1178.0,65112.0
firefox.settings.services.mozilla.com,200,0,112,6888,112.0,6888.0
p53-keyvalueservice.icloud.com,27,0,16,1064,16.0,1064.0
dynamic.t0.tiles.ditu.live.com,20,0,0,0,0.0,0.0
d.la1-c1-ia2.salesforceliveagent.com,34,0,0,0,0.0,0.0
ss-prod-ue1-notif-38.aws.adobess.com,46,0,0,0,0.0,0.0
28.courier-push-apple.com.akadns.net,2,0,0,0,0.0,0.0
azwus2-client-s.gateway.messenger.live.com,29,0,240,14100,240.0,14100.0
mirror.centos.lax1.serverforge.org,9,0,0,0,0.0,0.0
o3.marketing.emails.studentbeans.com,30,0,70,4620,70.0,4620.0
s2s-rtb-selector.us-east-1.prod.one4p.aol.com,11,0,0,0,0.0,0.0
push.api.bbci.co.uk,49,0,0,0,0.0,0.0
configuration.apple.com.akadns.net,46,0,117,7810,117.0,7810.0
r3---sn-ab5l6n67.gvt1.com,2,0,0,0,0.0,0.0
168-232-198-246.static.konectivatelecomunicacoes.com.br,6,0,0,0,0.0,0.0
ss-prod-ue1-notif-18.aws.adobess.com,34,0,0,0,0.0,0.0
init-cdn.itunes-apple.com.akadns.net,42,0,232,15168,232.0,15168.0
rag532wr4du1nlsxu2nehjbv-wpengine.netdna-ssl.com,18,0,0,0,0.0,0.0
instantmessaging-pa.googleapis.com,42,0,289,19054,289.0,19054.0
p19-keyvalueservice.icloud.com,5,0,55,3642,55.0,3642.0
srv-2020-04-07-18.pixel.parsely.com,12,0,21,1390,21.0,1390.0
p31-buy.itunes-apple.com.akadns.net,1,0,26,1428,26.0,1428.0
notice.samsungcloudsolution.com,8,0,24,1648,24.0,1648.0
fe-26-qas-bing-net.b-0005.b-msedge.net,5,0,0,0,0.0,0.0
ss-prod-an1-notif-32.aws.adobess.com,20,0,0,0,0.0,0.0
128-112-70-135_s-23-63-78-65_ts-1586286291-clienttons-s.akamaihd.net,2,0,0,0,0.0,0.0
psy-16d25sk089gg7d.princeton.edu,1,0,0,0,0.0,0.0
qbyenbyxh5hiuxumz3jq-p4xbqd-0958c0a28-clientnsv4-s.akamaihd.net,2,0,0,0,0.0,0.0
eisnet-sraqa-cms.princeton.edu,127,0,0,0,0.0,0.0
ade.googlesyndication.com,84,0,651,42350,651.0,42350.0
ss-prod-ue1-notif-45.aws.adobess.com,48,0,0,0,0.0,0.0
freedom-messenger.herokuapp.com,24,0,400,21964,400.0,21964.0
p68-keyvalueservice.icloud.com,3,0,0,0,0.0,0.0
prod-na.contentsync-onenote.com.akadns.net,4,0,0,0,0.0,0.0
50-244-37-249-static.hfc.comcastbusiness.net,24,0,0,0,0.0,0.0
109.97.40.77.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,4,0,0,0,0.0,0.0
pc-139-218-100-190.cm.vtr.net,4,0,0,0,0.0,0.0
a-ups-presence5-prod.eastus2.cloudapp.azure.com,1,0,0,0,0.0,0.0
3.tlu.dl.delivery.mp.microsoft.com,24,0,4762,257172,4762.0,257172.0
a-ups-presence5-prod.eastus.cloudapp.azure.com,1,0,0,0,0.0,0.0
cs671.lb.wpc.apr-1b09e.edgecastdns.net,2,0,0,0,0.0,0.0
ss-prod-ue1-notif-24.aws.adobess.com,24,0,0,0,0.0,0.0
d.la2-c2-ord.salesforceliveagent.com,71,0,0,0,0.0,0.0
avatars1.githubusercontent.com,13,0,0,0,0.0,0.0
avatars2.githubusercontent.com,12,0,33,2194,33.0,2194.0
prod-cluster-ingress.quantummetric.com,1,0,0,0,0.0,0.0
v10.vortex-win.data.microsoft.com,100,0,88,5148,88.0,5148.0
iosapps.itunes.g.aaplimg.com,2,0,72747,4801326,72747.0,4801326.0
samizdat-graphql.nytimes.com,50,0,7388,485640,7388.0,485640.0
avatars0.githubusercontent.com,13,0,0,0,0.0,0.0
avatars3.githubusercontent.com,14,0,5,338,5.0,338.0
pushup-1186465442.us-east-1.elb.amazonaws.com,53,0,0,0,0.0,0.0
mail-eopbgr760084.outbound.protection.outlook.com,1,0,0,0,0.0,0.0
user-images.githubusercontent.com,11,0,31,1862,31.0,1862.0
oauthaccountmanager.googleapis.com,371,0,884,57956,884.0,57956.0
robin-production-api-vpc-871829796.us-east-1.elb.amazonaws.com,33,0,0,0,0.0,0.0
insights-collector.newrelic.com,24,0,26,1412,26.0,1412.0
audiostream.naxosmusiclibrary.com,8,0,0,0,0.0,0.0
prod.nexusrules.live.com.akadns.net,30,0,10,668,10.0,668.0
afs.googleusercontent.com,3,0,0,0,0.0,0.0
array506.prod.do.dsp.mp.microsoft.com,9,0,0,0,0.0,0.0
p27-keyvalueservice.icloud.com,2,0,30,1972,30.0,1972.0
d.la1-c1-ia5.salesforceliveagent.com,32,0,0,0,0.0,0.0
ss-prod-ue1-notif-26.aws.adobess.com,35,0,0,0,0.0,0.0
us-ivt.np.community.playstation.net,2,0,20,1336,20.0,1336.0
gspe21-ssl.ls-apple.com.akadns.net,18,0,1103,73094,1103.0,73094.0
o8.sg.e.zulily.com,1,0,0,0,0.0,0.0
kmmtrafficalerts.org,8,0,38,2488,38.0,2488.0
clickstream-killswitch.hd-personalization-prod.gcp.homedepot.com,13,0,0,0,0.0,0.0
175.235.236.35.bc.googleusercontent.com,8,0,0,0,0.0,0.0
iphonesubmissions.apple.com,21,0,149,9902,149.0,9902.0
static-doubleclick-net.l.google.com,18,0,15,822,15.0,822.0
easylist-downloads.adblockplus.org,87,0,707,41250,707.0,41250.0
nav.files.bbci.co.uk,9,0,0,0,0.0,0.0
static.files.bbci.co.uk,6,0,0,0,0.0,0.0
mybbc-analytics.files.bbci.co.uk,6,0,0,0,0.0,0.0
www-googletagmanager.l.google.com,204,0,463,29114,463.0,29114.0
m.files.bbci.co.uk,4,0,0,0,0.0,0.0
168.90.89.35.megalinkpi.net.br,22,0,0,0,0.0,0.0
statics.teams.cdn.office.net,56,0,78817,4256178,78817.0,4256178.0
princetonlibrary.overdrive.com,2,0,0,0,0.0,0.0
cdn-icloud-content.g.aaplimg.com,4,0,717,47378,717.0,47378.0
idcta.api.bbc.co.uk,10,0,0,0,0.0,0.0
www.prd.map.nytimes.com,6,0,0,0,0.0,0.0
c-73-193-243-131.hsd1.nj.comcast.net,6,0,0,0,0.0,0.0
www.us-east-1.prodaa.netflix.com,62,0,0,0,0.0,0.0
instagram.fewr1-6.fna.fbcdn.net,5,0,3,198,3.0,198.0
a1.api.bbc.co.uk,14,0,0,0,0.0,0.0
mybbc.files.bbci.co.uk,6,0,0,0,0.0,0.0
photos-ugc.l.googleusercontent.com,74,0,492,31604,492.0,31604.0
mohawkgeneralstore.com,2,0,0,0,0.0,0.0
waws-prod-bay-025.vip.azurewebsites.windows.net,15,0,0,0,0.0,0.0
prod-classifyclient.normandy.prod.cloudops.mozgcp.net,47,0,0,0,0.0,0.0
lh5.googleusercontent.com,89,0,175,9050,175.0,9050.0
cognito-identity.us-east-1.amazonaws.com,5,0,40,2620,40.0,2620.0
centerforhealthsecurity.ccsend.com,2,0,0,0,0.0,0.0
a9fca9f1d8c99efaf64c2694cb8ab2fc9.profile.iad79-c2.cloudfront.net,1,0,15,998,15.0,998.0
207-238-47-212.rev.cloud.scaleway.com,16,0,0,0,0.0,0.0
architecturality.files.wordpress.com,4,0,0,0,0.0,0.0
prod-w.nexus.live.com.akadns.net,40,0,0,0,0.0,0.0
outbound-123-25.usw2.aws.inspire.pinterest.com,7,0,0,0,0.0,0.0
me-ssl.effectivemeasure.net,6,0,0,0,0.0,0.0
spring-chicken-ah.twitter.com,3,0,94,6212,94.0,6212.0
geover.prod.do.dsp.mp.microsoft.com,33,0,51,2802,51.0,2802.0
client-cp.storagegateway.us-east-1.amazonaws.com,62,0,0,0,0.0,0.0
video-weaver.atl01.hls.ttvnw.net,7,0,4360,235452,4360.0,235452.0
valid.origin-apple.com.akadns.net,64,0,28,1864,28.0,1864.0
otnprd8.samsungcloudsolution.net,1,0,4,240,4.0,240.0
logs-intake-tcp-agent-shard1-2091000219.us-east-1.elb.amazonaws.com,45,0,0,0,0.0,0.0
a59-104.smtp-out.us-west-2.amazonses.com,3,0,0,0,0.0,0.0
sonic301-35.consmr.mail.ne1.yahoo.com,3,0,0,0,0.0,0.0
srv-2020-04-07-17.pixel.parsely.com,22,0,10,544,10.0,544.0
c-73-15-91-251.hsd1.ca.comcast.net,16,0,0,0,0.0,0.0
isrg.trustid.ocsp.identrust.com,54,0,9,510,9.0,510.0
nam05b.dataservice.protection.outlook.com,81,0,1275,69654,1275.0,69654.0
fsisummer-princeton-edu.cdn.technolutions.net,2,0,0,0,0.0,0.0
d.la1-c2-ph2.salesforceliveagent.com,18,0,0,0,0.0,0.0
www.politico.com.cdn.cloudflare.net,4,0,0,0,0.0,0.0
ipv4-c368-nyc001-ix.1.oca.nflxvideo.net,3,0,2603,171786,2603.0,171786.0
ss-prod-ue1-notif-5.aws.adobess.com,55,0,301,19858,301.0,19858.0
in2-prod-east-us2-23fa330.trafficmanager.net,33,0,10,668,10.0,668.0
e0d67c509fb203858ebcb2fe3f88c2aa.baas.nintendo.com,10,0,296,19668,296.0,19668.0
penguinrandomhouse.com,21,0,0,0,0.0,0.0
ss-prod-ew1-notif-20.aws.adobess.com,22,0,0,0,0.0,0.0
ci3.googleusercontent.com,83,0,2052,108456,2052.0,108456.0
advisorperspectpromo-30-1.bm14.bt.zetaglobal.net,3,0,0,0,0.0,0.0
r4---sn-ab5sznld.gvt1.com,3,0,544,35928,544.0,35928.0
cloud-consumer-asn.consumer.amp.cisco.com,16,0,0,0,0.0,0.0
mail-eopbgr770120.outbound.protection.outlook.com,7,0,0,0,0.0,0.0
mta-dock-front-134.bluestatedigital.com,34,0,31,2054,31.0,2054.0
pla-prod-web-svc-01.azurewebsites.net,5,0,9,498,9.0,498.0
mta.email-commonwealthfund.org,3,0,0,0,0.0,0.0
r5---sn-ab5l6n6e.gvt1.com,12,0,263,16962,263.0,16962.0
mta-dock-front-26.bluestatedigital.com,12,0,0,0,0.0,0.0
clients2.googleusercontent.com,42,0,2123,114406,2123.0,114406.0
mail-182-149.theatre.info.cinemark.com,3,0,0,0,0.0,0.0
a.mx.mail.anntaylor.com,4,0,20,1328,20.0,1328.0
static-176-165-48-246.ftth.abo.bbox.fr,6,0,0,0,0.0,0.0
bethsholomcongregation.org,3,0,0,0,0.0,0.0
121.92.broadband13.iol.cz,10,0,0,0,0.0,0.0
alt4.gmail-smtp-in.l.google.com,49,0,737,48370,737.0,48370.0
cross.birch.relay.mailchannels.net,1,0,0,0,0.0,0.0
mta-dock-front-76.bluestatedigital.com,21,0,35,2310,35.0,2310.0
learn-prod-5932a686bf857-1165504079.us-east-1.elb.amazonaws.com,35,0,48,3008,48.0,3008.0
www.boxinvestorrelations.com,2,0,0,0,0.0,0.0
ss-prod-ue1-notif-39.aws.adobess.com,47,0,314,20832,314.0,20832.0
o1862.em.my.pizzahut.com,3,0,0,0,0.0,0.0
p19-sharedstreams.icloud.com,1,0,15,998,15.0,998.0
mail-dm6nam10on2131.outbound.protection.outlook.com,3,0,0,0,0.0,0.0
thefantasiesattic.net,4,0,0,0,0.0,0.0
mirrors.greenmountainaccess.net,15,0,0,0,0.0,0.0
mirror.mia11.us.leaseweb.net,8,0,0,0,0.0,0.0
d.la3-c2-ia2.salesforceliveagent.com,9,0,202,11052,202.0,11052.0
slate--partners-technolutions-net.cdn.technolutions.net,6,0,0,0,0.0,0.0
105.213.192.31.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,50,0,0,0,0.0,0.0
133.2.40.77.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,14,0,0,0,0.0,0.0
appsitemsuggest-pa.clients6.google.com,31,0,34,1428,34.0,1428.0
9.tlu.dl.delivery.mp.microsoft.com,15,0,0,0,0.0,0.0
cpe-144-131-134-105.static.nsw.bigpond.net.au,4,0,0,0,0.0,0.0
r4---sn-ab5l6ndr.googlevideo.com,1,0,8,336,8.0,336.0
static.api.areyouwatchingthis.com,1,0,6,336,6.0,336.0
r4---sn-ab5szn76.googlevideo.com,2,0,25938,1685520,25938.0,1685520.0
2.realtime.services.box.net,31,0,16,888,16.0,888.0
f4.shared.global.fastly.net,84,0,24,1592,24.0,1592.0
p42-buy.itunes-apple.com.akadns.net,11,0,202,11160,202.0,11160.0
adobelogin.prod.ims.adobejanus.com,18,0,0,0,0.0,0.0
swdist.apple.com.edgekey.net,5,0,33,2210,33.0,2210.0
dotricks-ingest-api.dotshq.com,1,0,21,1418,21.0,1418.0
us-prof.np.community.playstation.net,4,0,99,6538,99.0,6538.0
dxedge-prod-lb-946522505.us-east-1.elb.amazonaws.com,24,0,0,0,0.0,0.0
ss-prod-ue1-notif-25.aws.adobess.com,12,0,0,0,0.0,0.0
cc-api-storage-creativesdk.adobe.io,24,0,0,0,0.0,0.0
a17d86b96d8a211e99f600e7b1c4309c-572349466.us-east-1.elb.amazonaws.com,3,0,0,0,0.0,0.0
87.227.231.14.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,3,0,0,0,0.0,0.0
a-0001.a-afdentry.net.trafficmanager.net,8,0,0,0,0.0,0.0
tracking-protection.cdn.mozilla.net,5,0,0,0,0.0,0.0
srv-2020-04-07-19.pixel.parsely.com,61,0,134,8188,134.0,8188.0
jss.simonsfoundation.org,2,0,0,0,0.0,0.0
r4---sn-q4fl6n7s.googlevideo.com,1,0,14,768,14.0,768.0
lh6.googleusercontent.com,67,0,379,16146,379.0,16146.0
8idf2m851i.execute-api.us-east-1.amazonaws.com,2,0,0,0,0.0,0.0
srv-2020-04-06-19.pixel.parsely.com,3,0,30,1648,30.0,1648.0
prod.gatekeeper.us-abc.symphony.edgedatg.com,32,0,0,0,0.0,0.0
best-dating-finder1.com,6,0,0,0,0.0,0.0
m-node-alb-us-east-1-prod-530825477.us-east-1.elb.amazonaws.com,11,0,0,0,0.0,0.0
vpn10-client-128-112-70-35.princeton.edu,6,0,0,0,0.0,0.0
vpn12-client-172-20-192-137.princeton.edu,16,0,0,0,0.0,0.0
p3plsmtp01-04.prod.phx3.secureserver.net,2,0,0,0,0.0,0.0
sonic323-30.consmr.mail.ne1.yahoo.com,2,0,0,0,0.0,0.0
mta-dock-front-297.bluestatedigital.com,24,0,28,1848,28.0,1848.0
custom-feeds-prod-lb-506253763.us-east-1.elb.amazonaws.com,3,0,0,0,0.0,0.0
web.hb.ad.cpe.dotomi.com,57,0,14,932,14.0,932.0
lightwave-lab-dionysus.ee.princeton.edu,44,0,0,0,0.0,0.0
DuckDNSAppELB-570522007.us-west-2.elb.amazonaws.com,4,0,0,0,0.0,0.0
clarium.global.ssl.fastly.net,41,0,53,3506,53.0,3506.0
25.courier-push-apple.com.akadns.net,2,0,0,0,0.0,0.0
88.235.185.45.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,3,0,0,0,0.0,0.0
qbykkoyxhr5coxumz3mq-f-85dc50d9e-clientnsv4-s.akamaihd.net,2,0,0,0,0.0,0.0
azcus1-client-s.gateway.messenger.live.com,41,0,452,25988,452.0,25988.0
templatesmetadata.office.net,37,0,11,606,11.0,606.0
mta2.email.sandiegouniontribune.com,2,0,0,0,0.0,0.0
smtp-enabled-list.s3.amazonaws.com,62,0,57,3138,57.0,3138.0
mta-dock-front-19.bluestatedigital.com,41,0,53,3506,53.0,3506.0
cc-api-teamprojects.adobe.io,38,0,0,0,0.0,0.0
updates.paloaltonetworks.com,72,0,239,15910,239.0,15910.0
platform.twitter.map.fastly.net,34,0,45,2442,45.0,2442.0
gideontaylorcom-my.sharepoint.com,127,0,0,0,0.0,0.0
secure-us-east-2.imrworldwide.com,17,0,31,1970,31.0,1970.0
cdn.odc.officeapps.live.com,21,0,0,0,0.0,0.0
avery-ap-southeast-2-svc.logicnow.us,48,0,0,0,0.0,0.0
